stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
11104,11104,WILKENS AVE & BRUNSWICK ST eb,,39.277888,-76.658624,,,,,0
11106,11106,WILKENS AVE & MILLINGTON AVE eb,,39.278748,-76.655951,,,,,0
11107,11107,WILKENS AVE & CATHERINE ST eb,,39.279591,-76.653476,,,,,0
11109,11109,WILKENS AVE & SMALLWOOD ST eb,,39.280575,-76.650454,,,,,0
11110,11110,WILKENS AVE & PULASKI ST eb,,39.281,-76.649048,,,,,0
11113,11113,WILKENS AVE & MOUNT ST eb,,39.282889,-76.643433,,,,,0
11114,11114,GILMOR ST & McHENRY ST nb,GILMOR ST at MC HENRY ST nb,39.284259,-76.641984,,,,,0
11115,11115,PRATT ST & STRICKER ST eb,,39.285406,-76.640757,,,,,0
11116,11116,PRATT ST & CALHOUN ST eb,,39.285461,-76.63933,,,,,0
11117,11117,PRATT ST & ARLINGTON AVE eb,,39.285682,-76.635051,,,,,0
11119,11119,PRATT ST & POPPLETON ST eb,,39.285854,-76.631886,,,,,0
11121,11121,PRATT ST & MLK BLVD eb,,39.286022,-76.628001,,,,,0
11122,11122,PRATT ST & PENN ST eb,,39.286081,-76.625729,,,,,0
11123,11123,PRATT ST & GREENE ST eb,,39.286141,-76.623514,,,,,0
11125,11125,CENTRE ST & MONUMENT ST eb,,39.297662,-76.608942,,,,,0
11127,11127,MONUMENT ST & GREENMOUNT eb,MONUMENT ST at GREENMOUNT AVE eb,39.297765,-76.606379,,,,,0
11128,11128,MONUMENT ST & ENSOR ST eb,,39.297861,-76.604268,,,,,0
11130,11130,MONUMENT ST & WOLFE ST eb,,39.29837,-76.590874,,,,,0
11132,11132,MONUMENT ST & KENWOOD AVE eb,,39.298882,-76.578233,,,,,0
11133,11133,MONUMENT ST & LINWOOD AVE eb,,39.298937,-76.576702,,,,,0
11135,11135,MONUMENT ST & DECKER AVE eb,,39.298987,-76.574568,,,,,0
11137,11137,MONUMENT ST & EDISON HWY eb,,39.299093,-76.572701,,,,,0
11138,11138,MONUMENT ST & BOULDIN ST eb,,39.299132,-76.571587,,,,,0
11139,11139,MONUMENT ST & DEAN ST eb,,39.299277,-76.567238,,,,,0
11141,11141,MONUMENT ST & HAVEN ST eb,,39.299424,-76.563284,,,,,0
11142,11142,MONUMENT ST & KRESSON ST eb,,39.299524,-76.560396,,,,,0
11143,11143,MONUMENT ST at RES 4601 eb,,39.29958,-76.559143,,,,,0
11144,11144,MONUMENT ST at FIRST NATIONAL eb,MONUMENT ST at FIRST NAT BANK eb,39.299654,-76.556592,,,,,0
11145,11145,MONUMENT ST & PULASKI HWY eb,,39.299733,-76.554771,,,,,0
11146,11146,PULASKI HWY & ERDMAN AVE eb,,39.301,-76.549739,,,,,0
11148,11148,PULASKI WHY & 6700 blk PULASKI HWY,PULASKI HWY at INCINERATOR eb,39.305752,-76.535893,,,,,0
11149,11149,PULASKI HWY & 62ND ST opp eb,,39.309321,-76.530569,,,,,0
11151,11151,PHILADELPHIA & ROSEDALE HGHTS eb,PHILADELPHIA RD at ROSEDALE HGHTS AVE eb,39.314412,-76.523698,,,,,0
11152,11152,PHILADELPHIA RD & SHIPHORST TERR e,PHILADELPHIA RD at SHIPHORST TER eb,39.316751,-76.520253,,,,,0
11153,11153,PHILADELPHIA RD & ROSEDALE AVE eb,,39.318366,-76.517905,,,,,0
11154,11154,PHILADELPHIA RD & ROSEWICK AVE opp,PHILADELPHIA RD at ROSEWICK AVE opp eb,39.320078,-76.515232,,,,,0
11156,11156,PHILADELPHIA RD & SELLIER AVE eb,,39.323024,-76.511072,,,,,0
11157,11157,PHILADELPHIA RD & KENWOOD AVE eb,,39.330457,-76.500171,,,,,0
11159,11159,INGLESIDE AVE & CALYN RD nb,,39.290466,-76.731451,,,,,0
11161,11161,ST AGNES LA & FOREST PARK AVE sb,ST AGNES LN at FOREST PARK AVE sb,39.291317,-76.720513,,,,,0
11165,11165,DUNMANWAY & LIBERTY PKWY wb,,39.257936,-76.51684,,,,,0
11167,11167,DUNDALK AVE & BAYSHIP RD nb,,39.260656,-76.525269,,,,,0
11169,11169,LIBERTY RD & 9137 LIBERTY RD,LIBERTY RD at 9137 sb,39.370983,-76.803359,,,,,0
11170,11170,ATHOL & EDMONDSON FS sb,ATHOL AVE at EDMONDSON AVE fs sb,39.293284,-76.689316,,,,,0
11172,11172,NURSERY RD & GLORIA AVE sb,,39.216306,-76.67666,,,,,0
11173,11173,NURSERY RD & RAYNOR opp wb,NURSERY RD at RAYNOR AVE opp wb,39.224324,-76.659176,,,,,0
11174,11174,CORPORATE & AERO eb,CORPORATE BLVD at AERO DR eb,39.209354,-76.676961,,,,,0
11175,11175,AIRPORT TERMINAL GARAGE eb,BWI AIRPORT RD at TERMINAL RD eb,39.18119,-76.67168,,,,,0
11176,11176,WINTERSON &  NURSERY FS eb,WINTERSON RD at NURSERY RD fs eb,39.203258,-76.681006,,,,,0
11177,11177,NURSERY RD & GLORIA AVE opp nb,,39.216332,-76.676475,,,,,0
11178,11178,NURSERY RD & RAYNOR AVE fs eb,NURSERY RD at RAYNOR AVE eb,39.224251,-76.659084,,,,,0
11180,11180,CALHOUN ST & EDMONDSON AVE sb,,39.295409,-76.639892,,,,,0
11183,11183,MILFORD MILL & GREENWOOD  wb,MILFORD MILL RD at GREENWOOD RD wb,39.361999,-76.724621,,,,,0
11184,11184,MILFORD MILL & WOODSIDE FS wb,MILFORD MILL RD at WOODSIDE RD fs wb,39.361997,-76.726048,,,,,0
11185,11185,MILFORD MILL & CLIVEDEN wb,MILFORD MILL RD at CLIVEDEN RD wb,39.361989,-76.728276,,,,,0
11186,11186,MILFORD MILL & GLENROCK wb,MILFORD MILL RD at GLENROCK RD wb,39.361995,-76.729622,,,,,0
11187,11187,MILFORD MILL & CYLBURN wb,MILFORD MILL RD at CYLBURN RD wb,39.362001,-76.730921,,,,,0
11188,11188,MILFORD MILL & SUDBROOK wb,MILFORD MILL RD at SUDBROOK LN wb,39.361977,-76.733497,,,,,0
11189,11189,MILFORD MILL & ROCKRIDGE OP wb,MILFORD MILL RD at ROCKRIDGE RD op wb,39.361423,-76.736495,,,,,0
11190,11190,MILFORD MILL & TEMPLECLIFF wb,MILFORD MILL RD at TEMPLECLIFF RD wb,39.36106,-76.737855,,,,,0
11191,11191,MILFORD MILL & CLIFFEDGE wb,MILFORD MILL RD at CLIFFEDGE RD wb,39.360821,-76.738785,,,,,0
11192,11192,MILFORD MILL & SILVER CREEK wb,MILFORD MILL RD at SILVER CREEK RD wb,39.360564,-76.739774,,,,,0
11194,11194,MILFORD MILL & WASHINGTON OP wb,MILFORD MILL RD at WASHINGTON AVE wb,39.358824,-76.749579,,,,,0
11195,11195,MILFORD MILL & DOUGLAS OP wb,MILFORD MILL RD at DOUGLAS AVE op wb,39.357989,-76.752358,,,,,0
11196,11196,MILFORD MILL & WILDOR FS wb,MILFORD MILL RD at WILDOR AVE fs wb,39.357982,-76.75476,,,,,0
11200,11200,LIBERTY RD & LIBERTY CT SHOP CTR nb,,39.362591,-76.781635,,,,,0
11201,11201,LIBERTY RD & BRENBROOK nb,LIBERTY RD at BRENBROOK DR nb,39.363602,-76.784389,,,,,0
11203,11203,LIBERTY RD & RUSTY ROCK RD nb,,39.365205,-76.788858,,,,,0
11204,11204,LIBERTY RD & BRIARSTONE nb,LIBERTY RD at BRIARSTONE RD nb,39.36566,-76.790003,,,,,0
11205,11205,LIBERTY RD & STONEYBROOK nb,LIBERTY RD at STONEYBROOK RD nb,39.36598,-76.790976,,,,,0
11206,11206,LIBERTY RD & BLACKSTONE nb,LIBERTY RD at BLACKSTONE RD nb,39.366409,-76.792423,,,,,0
11207,11207,LIBERTY RD & FIELDSTONE RD nb,,39.366836,-76.793488,,,,,0
11208,11208,LIBERTY RD & MARCELLA OP nb,LIBERTY RD at MARCELLA AVE op nb,39.367938,-76.796509,,,,,0
11209,11209,LIBERTY RD & OFFUTT nb,LIBERTY RD at OFFUTT RD nb,39.369084,-76.799148,,,,,0
11210,11210,LIBERTY RD & 9120 LIBERTY MB nb,LIBERTY RD at 9120 mb nb,39.370101,-76.801311,,,,,0
11211,11211,LIBERTY RD & 9134 LIBERTY MB nb,LIBERTY RD at 9134 mb nb,39.371346,-76.80396,,,,,0
11212,11212,LIBERTY RD & OFFUTT RD sb,,39.369075,-76.799275,,,,,0
11213,11213,LIBERTY RD & BAYER AVE FS sb,LIBERTY RD at BAYER AVE fs sb,39.368322,-76.797772,,,,,0
11214,11214,LIBERTY RD & FIELDSTONE OP sb,LIBERTY RD at FIELDSTONE RD op sb,39.366747,-76.79364,,,,,0
11215,11215,LIBERTY RD & BLACKSTONE OP sb,LIBERTY RD at BLACKSTONE RD op sb,39.366364,-76.792551,,,,,0
11216,11216,LIBERTY RD & STONEYBROOK sb,LIBERTY RD at STONEYBROOK RD sb,39.36589,-76.791127,,,,,0
11217,11217,LIBERTY RD & BRIARSTONE sb,LIBERTY RD at BRIARSTONE RD sb,39.365571,-76.79012,,,,,0
11218,11218,LIBERTY RD & ANNE HATHAWAY OP sb,LIBERTY RD at ANNE HATHAWAY DR op sb,39.364432,-76.787029,,,,,0
11219,11219,LIBERTY RD & BRENBROOK sb,LIBERTY RD at BRENBROOK DR sb,39.363512,-76.784552,,,,,0
11220,11220,LIBERTY RD & FOXCLIFT MB sb,LIBERTY RD at FOXCLIFT mb sb,39.362856,-76.782712,,,,,0
11221,11221,LIBERTY RD & SAVOY PLAZA sb,LIBERTY RD at SAVOY PLAZA (GLEN MICHAEL) mb sb,39.360269,-76.775687,,,,,0
11222,11222,MILFORD MILL & LIBERTY FS nb,MILFORD MILL RD at LIBERTY RD nb ( WALGREENS ),39.35415,-76.758013,,,,,0
11223,11223,MILFORD MILL & CHURCH OP nb,MILFORD MILL RD at CHURCH LN op nb,39.357664,-76.756213,,,,,0
11224,11224,MILFORD MILL & WILDOR OP nb,MILFORD MILL RD at WILDOR AVE op nb,39.357918,-76.754587,,,,,0
11226,11226,MILFORD MILL & WASHINGTON nb,MILFORD MILL RD at WASHINGTON AVE nb,39.358725,-76.749615,,,,,0
11227,11227,MILFORD MILL & SCOTTS HILL OP nb,MILFORD MILL RD at SCOTTS HILL DR op nb,39.359699,-76.745906,,,,,0
11228,11228,MILFORD MILL & CLOUDFOLD OP nb,MILFORD MILL RD at CLOUDYFOLD DR op nb,39.359798,-76.741775,,,,,0
11229,11229,MILFORD MILL & SILVER CREEK OP nb,MILFORD MILL RD at SILVER CREEK RD op nb,39.360492,-76.739751,,,,,0
11230,11230,MILFORD MILL & ROCKRIDGE  nb,MILFORD MILL RD at ROCKRIDGE RD nb,39.361324,-76.736577,,,,,0
11231,11231,MILFORD MILL & SUDBROOK nb,MILFORD MILL RD at SUDBROOK LN nb,39.361896,-76.733602,,,,,0
11232,11232,MILFORD MILL & CYLBURN OP nb,MILFORD MILL RD at CYLBURN RD op nb,39.36192,-76.731026,,,,,0
11233,11233,MILFORD MILL & CLIVEDEN OP nb,MILFORD MILL RD at CLIVEDEN RD op nb,39.361926,-76.728381,,,,,0
11234,11234,MILFORD MILL & WOODSIDE nb,MILFORD MILL RD at WOODSIDE RD nb,39.361924,-76.726014,,,,,0
11235,11235,MILFORD MILL & GREENWOOD FS nb,MILFORD MILL RD at GREENWOOD RD fs nb,39.361978,-76.724064,,,,,0
11236,11236,MAIN ST & COCKEYS  MILL sb,MAIN ST at COCKEYS MILL RD (CLOSER TO BUSINESS CENTER DR),39.465056,-76.829224,,,,,0
11237,11237,MAIN ST & BOND AVE OP sb,MAIN ST at BOND AVE opp sb,39.46244,-76.828218,,,,,0
11238,11238,MAIN ST & WOODLEY sb,MAIN ST at WOODLEY AVE sb,39.457083,-76.826427,,,,,0
11239,11239,MAIN ST & BERRYMANS  sb,MAIN ST at BERRYSMANS LN sb,39.455066,-76.824093,,,,,0
11240,11240,MAIN ST & WALSTAN FS sb,MAIN ST at WALSTAN AVE fs sb,39.452975,-76.82148,,,,,0
11241,11241,REISTERSTOWN RD & CARAWAY FS sb,REISTERSTOWN RD at CARAWAY RD fs sb,39.450957,-76.818925,,,,,0
11242,11242,REISTERSTOWN & FRANKLIN BLVD sb,REISTERSTOWN RD at FRANKLIN BLVD sb,39.447934,-76.815122,,,,,0
11243,11243,REISTERSTOWN & CHESTNUT HILL sb,REISTERSTOWN RD at CHESTNUT HILL LN sb,39.446314,-76.8131,,,,,0
11244,11244,REISTERSTOWN & AUSTIN OP sb,REISTERSTOWN RD at AUSTIN RD opp sb,39.444377,-76.810708,,,,,0
11245,11245,REISTERSTOWN & CHERRY VALLEY sb,REISTERSTOWN RD at CHERRY VALLEY RD sb,39.442333,-76.80849,,,,,0
11247,11247,REISTERSTOWN & HIGH FALCON OP sb,REISTERSTOWN RD at HIGH FALCON RD opp sb,39.437852,-76.802781,,,,,0
11248,11248,REISTERSTOWN & CEDAMERE sb,REISTERSTOWN RD at CEDARMERE RD sb,39.436421,-76.801002,,,,,0
11249,11249,REISTERSTOWN & GWYNNBROOK OP sb,REISTERSTOWN RD at GWYNNBROOK AVE opp sb,39.433588,-76.797548,,,,,0
11251,11251,REISTERSTOWN & PLEASANT HILL sb,REISTERSTOWN RD at PLEASANT HILL RD sb,39.429289,-76.792292,,,,,0
11252,11252,REISTERSTOWN & RITTERS FS sb,REISTERSTOWN RD at RITTERS LN fs sb,39.427885,-76.790466,,,,,0
11253,11253,REISTERSTOWN & OLD TOLLGATE sb,REISTERSTOWN RD at OLD TOLLGATE RD sb,39.423668,-76.785524,,,,,0
11254,11254,REISTERSTOWN & CSX OVERPASS,REISTERSTOWN RD at RAILROAD TRACKS sb,39.421015,-76.782268,,,,,0
11256,11256,REISTERSTOWN & ROSEWOOD OP sb,REISTERSTOWN RD at ROSEWOOD LN opp sb,39.416785,-76.776583,,,,,0
11258,11258,PAINTERS MILL & RED RUN wb,PAINTERS MILL RD at RED RUN BLVD wb,39.402221,-76.783255,,,,,0
11259,11259,MILL RUN CIR & OWINGS MILLS MALL,MILL RUN CIR at O M TOWNCENTER nb,39.405724,-76.786776,,,,,0
11260,11260,PAINTERS MILLS & REISTERSTOWN eb,PAINTERS MILL RD at REISTERSTOWN RD eb,39.414417,-76.774556,,,,,0
11261,11261,REISTERSTOWN & ST. THOMAS OP sb,REISTERSTOWN RD at ST THOMAS LN opp sb,39.413704,-76.772204,,,,,0
11262,11262,REISTERSTOWN & GARRISON VIEW OP sb,REISTERSTOWN RD at GARRISON VIEW RD op sb,39.412662,-76.770702,,,,,0
11263,11263,REISTERSTOWN & ST THOMAS CTR ENT sb,REISTERSTOWN RD at ST THOMAS CTR ENT sb,39.410759,-76.767963,,,,,0
11264,11264,REISTERSTOWN & GARRISON FRST SCH sb,REISTERSTOWN RD at GARRISON FRST SC sb,39.409535,-76.766091,,,,,0
11265,11265,REISTERSTOWN & SAMS CLUB DR. sb,REISTERSTOWN RD at 9600  sb,39.407314,-76.762763,,,,,0
11266,11266,REISTERSTOWN & KENMAR AVE sb,REISTERSTOWN RD at KENMAR AVE sb,39.405692,-76.760464,,,,,0
11268,11268,REISTERSTOWN & CROSSROADS DR FS sb,REISTERSTOWN RD at CROSS ROADS DR sb,39.399131,-76.751398,,,,,0
11270,11270,REISTERSTOWN & OLD CRADDOCK OP sb,REISTERSTOWN RD at OLD CRADDOCK LN op sb,39.395771,-76.747231,,,,,0
11271,11271,REISTERSTOWN & AVALON WAY sb,REISTERSTOWN RD at AVALON WAY sb,39.394385,-76.745547,,,,,0
11273,11273,REISTERSTOWN RD & MT WILSON MB sb,REISTERSTOWN RD at MT WILSON LN mb sb,39.391207,-76.741786,,,,,0
11274,11274,REISTERSTOWN & RES 1844 sb,REISTERSTOWN RD at WOODHOLME CIR op sb,39.388988,-76.739132,,,,,0
11275,11275,REISTERSTOWN & VILLAGE OP sb,REISTERSTOWN RD at VILLAGE RD op sb,39.382142,-76.731129,,,,,0
11276,11276,REISTERSTOWN & POMONA ENT mb sb,REISTERSTOWN RD at POMONA SQ ENTR mb sb,39.380938,-76.729733,,,,,0
11277,11277,REISTERSTOWN & NAYLORS FS sb,REISTERSTOWN RD at NAYLORS LN fs sb,39.379905,-76.728465,,,,,0
11278,11278,REISTERSTOWN & OLD COURT FS sb,REISTERSTOWN RD at OLD COURT RD fs sb,39.378239,-76.726516,,,,,0
11281,11281,REISTERSTOWN & CHURCH OP nb,REISTERSTOWN RD at CHURCH LN nb,39.375271,-76.723509,,,,,0
11282,11282,REISTERSTOWN & WALKER nb,REISTERSTOWN RD at WALKER AVE nb,39.37622,-76.724233,,,,,0
11283,11283,REISTERSTOWN & NAYLORS OP nb,REISTERSTOWN RD at NAYLORS LN op nb,39.380041,-76.728498,,,,,0
11284,11284,REISTERSTOWN & POMONA SQ OP nb,REISTERSTOWN RD at POMONA SQ SHOP opp nb,39.380892,-76.729536,,,,,0
11285,11285,REISTERSTOWN & BELTWAY nb,REISTERSTOWN RD at BELTWAY nb,39.38331,-76.732385,,,,,0
11289,11289,REISTERSTOWN & CRADDOCK nb,REISTERSTOWN RD at CRADDOCK LN nb,39.397283,-76.74902,,,,,0
11290,11290,REISTERSTOWN & AVALON WAY OP nb,REISTERSTOWN RD at AVALON WAY,39.394873,-76.745949,,,,,0
11291,11291,REISTERSTOWN & VILLAGE QUEEN nb,REISTERSTOWN RD at VILLAGE QUEEN DR nb,39.399212,-76.751362,,,,,0
11293,11293,REISTERSTOWN RD & KENMAR AVE nb,,39.405691,-76.760325,,,,,0
11294,11294,REISTERSTOWN & GARRISON FOREST nb,REISTERSTOWN RD at GARRISON FRST SCH nb,39.408501,-76.764426,,,,,0
11295,11295,REISTERSTOWN & GARRISON VIEW nb,REISTERSTOWN RD at GARRISON VIEW RD nb,39.412689,-76.770597,,,,,0
11297,11297,PAINTERS MILL & DOLFIELD fs wb,PAINTERS MILL RD at DOLFIELD RD fs wb,39.411946,-76.778301,,,,,0
11298,11298,PAINTERS MILL & RED RUN FS eb,PAINTERS MILL RD at RED RUN BLVD fs eb,39.402094,-76.783129,,,,,0
11300,11300,REISTERSTOWN & CSX OVERPASS nb,REISTERSTOWN RD at WESTERN MD RR nb,39.420571,-76.781574,,,,,0
11302,11302,REISTERSTOWN & TOLLGATE OP nb,REISTERSTOWN RD at TOLLGATE RD nb,39.422182,-76.783572,,,,,0
11303,11303,REISTERSTOWN & STRAWHAT nb,REISTERSTOWN RD at STRAWHAT RD nb,39.423242,-76.784877,,,,,0
11304,11304,REISTERSTOWN & PLEASANT RIDGE nb,REISTERSTOWN RD at PLEASANT RIDGE DR nb,39.425179,-76.787256,,,,,0
11305,11305,REISTERSTOWN & ENCHANTED HILLS nb,REISTERSTOWN RD at ENCHANTED HILLS RD nb,39.427939,-76.79042,,,,,0
11306,11306,REISTERSTOWN & PLEASANT HILL nb,REISTERSTOWN RD at PLEASANT HILL RD nb,39.429107,-76.791898,,,,,0
11307,11307,REISTERSTOWN & GWYNNSWOOD nb,REISTERSTOWN RD at GWYNNSWOOD RD nb,39.430031,-76.793088,,,,,0
11308,11308,REISTERSTOWN & GWYNNBROOK nb,REISTERSTOWN RD at GWYNNBROOK AVE nb,39.43357,-76.797409,,,,,0
11309,11309,REISTERSTOWN & RICHMAR nb,REISTERSTOWN RD at RICHMAR RD nb,39.434348,-76.798217,,,,,0
11310,11310,REISTERSTOWN & KINSLEY nb,REISTERSTOWN RD at KINGSLEY RD nb,39.435642,-76.799892,,,,,0
11312,11312,REISTERSTOWN & HIGH FALCON nb,REISTERSTOWN RD at HIGH FALCON RD nb,39.437869,-76.802665,,,,,0
11314,11314,REISTERSTOWN & CHERRY VALLEY nb,REISTERSTOWN RD at CHERRY VALLEY RD nb,39.442323,-76.80834,,,,,0
11315,11315,REISTERSTOWN & VIRGINA  nb,REISTERSTOWN RD at VIRGINIA AVE nb Balt County,39.445155,-76.811504,,,,,0
11316,11316,REISTERSTOWN & CHESTNUT HILL  nb,REISTERSTOWN RD at CHESTNUT HILL LN nb,39.446304,-76.812949,,,,,0
11317,11317,REISTERSTOWN & CHERRY HILL FS nb,REISTERSTOWN RD at CHERRY HILL RD fs nb,39.447354,-76.814278,,,,,0
11318,11318,REISTERSTOWN & CARAWAY nb,REISTERSTOWN RD at CARAWAY RD nb,39.451056,-76.818913,,,,,0
11319,11319,MAIN ST & WALGROVE nb,MAIN ST at WALGROVE RD nb,39.453943,-76.82252,,,,,0
11320,11320,MAIN ST & BOND nb,MAIN ST at BOND AVE nb,39.462377,-76.828091,,,,,0
11321,11321,MAIN ST & COCKEYS MILL OP nb,MAIN ST at COCKEYS MILL RD nb,39.46438,-76.829008,,,,,0
11323,11323,HANOVER PK & WESTMINSTER PK nb,MAIN ST at WESTMINSTER PIKE nb,39.469778,-76.829602,,,,,0
11324,11324,HANOVER PIKE & 63 HANOVER PIKE nb,HANOVER PIKE at RES 63 nb,39.472074,-76.829367,,,,,0
11325,11325,HANOVER PIKE & BUTLER RD nb,,39.475116,-76.828941,,,,,0
11326,11326,HANOVER PIKE & BUTLER ROAD fs sb,HANOVER PIKE at BUTLER RD fs sb,39.475387,-76.828998,,,,,0
11327,11327,MAIN ST & VILLAGE CENTER RD sb,,39.468372,-76.829564,,,,,0
11329,11329,FLEET ST & BROADWAY eb,,39.284451,-76.593556,,,,,0
11330,11330,FLEET ST & BROADWAY wb,,39.284548,-76.593231,,,,,0
11331,11331,36TH ST & ELLERSLIE AVE fs eb,,39.331524,-76.603026,,,,,0
11332,11332,36TH ST & KIMBLE RD opp eb,,39.331513,-76.601112,,,,,0
11333,11333,36TH ST & EDNOR RD eb,,39.331521,-76.599326,,,,,0
11334,11334,36TH ST & LOCH RAVEN BLVD eb,,39.331523,-76.597969,,,,,0
11335,11335,36TH ST & THE ALAMEDA,E 36TH ST at THE ALAMEDA,39.331642,-76.595471,,,,,0
11337,11337,MLK BLVD & LOMBARD ST FS sb,MARTIN LUTHER KING JR BLVD at LOMBARD ST fs sb,39.28686,-76.628156,,,,,0
11340,11340,36TH ST & LOCH RAVEN BLVD wb,,39.331603,-76.597864,,,,,0
11341,11341,36TH ST & EDNOR RD wb,,39.331602,-76.599221,,,,,0
11342,11342,36TH ST & KIMBLE RD wb,,39.331585,-76.601007,,,,,0
11343,11343,36TH ST & ELKADER wb,36TH ST at ELKADER RD wb,39.331595,-76.60277,,,,,0
11346,11346,BLOOMINGDALE & ELLICOTT FS nb,BLOOMINGDALE RD at ELLICOTT AVE fs nb,39.302218,-76.665731,,,,,0
11350,11350,ROLLING RD. & WILD CHERRY RD. nb,ROLLING RD at WILD CHERRY RD nb,39.347919,-76.764775,,,,,0
11351,11351,CROMWELL BRIDGE & LOCH RAVEN fs wb,CROMWELL BRIDGE RD at LOCH RAVEN BLVD fs wb,39.402489,-76.567844,,,,,0
11353,11353,CHARLES ST & 34TH ST sb opp,,39.329022,-76.617941,,,,,0
11355,11355,SARATOGA ST & SCHROEDER ST eb,,39.292422,-76.633925,,,,,0
11356,11356,SARATOGA ST & FREMONT ST eb,SARATOGA ST at FREMONT AVE eb,39.292566,-76.63062,,,,,0
11361,11361,ERDMAN AVE & SINCLAIR LA FS sb,ERDMAN AVE at E FEDERAL ST,39.312443,-76.566908,,,,,0
11363,11363,SINCLAIR LA & COLEMAN AVE fs eb,SINCLAIR LN at COLEMAN AVE,39.313609,-76.564407,,,,,0
11372,11372,BELVEDERE AVE & PEMBRIDGE AVE wb,,39.351488,-76.670812,,,,,0
11376,11376,ERDMAN AVE & FEDERAL ST nb,ERDMAN AVE at FEDERAL ST mb nb,39.30955,-76.56283,,,,,0
11377,11377,ERDMAN AVE & SINCLAIR LANE nb,ERDMAN AVE at SINCLAIR LN nb,39.312906,-76.566967,,,,,0
11378,11378,33RD ST & STADIUM PLACE WB,33RD ST at STADIUM PLACE wb,39.328319,-76.601664,,,,,0
11379,11379,FRANKFORD AVE & CEDELLA AVE wb,,39.331418,-76.543748,,,,,0
11380,11380,CEDELLA LOOP AT FRANKFORD AVE,FRANKFORD AVE at CEDELLA AVE loop,39.331516,-76.543642,,,,,0
11381,11381,WATERVIEW AVE & NEVEDA ST wb,WATERVIEW AVE at NEVADA ST wb,39.260833,-76.638934,,,,,0
11382,11382,WATERVIEW AVE & NORFOLK ST wb,,39.261104,-76.640739,,,,,0
11387,11387,RUSSELL ST & HAMBURG ST FS sb,RUSSELL ST at HAMBURG ST fs,39.279604,-76.623875,,,,,0
11390,11390,NORTHERN & NWEST PLAZA ENT wb,NORTHERN PKWY at NWEST PLAZA ENT wb,39.34502,-76.699914,,,,,0
11391,11391,NORTHERN PKWY & METRO DR wb,,39.343454,-76.705727,,,,,0
11398,11398,BAKER ST & CAREY ST sb,,39.30763,-76.641186,,,,,0
11400,11400,ROLLING RD & MANOR CARE sb,ROLLING RD at MANOR CARE HOME sb,39.302438,-76.753851,,,,,0
11401,11401,ROLLING RD & MANOR CARE nb,ROLLING RD at MANOR CARE HOME nb,39.301654,-76.753648,,,,,0
11408,11408,PRESIDENT ST & EASTERN AVE sb,,39.285163,-76.6031,,,,,0
11409,11409,FLEET ST & CAROLINE ST eb,,39.284316,-76.596733,,,,,0
11411,11411,FLEET ST & EXETER ST eb,,39.284175,-76.60034,,,,,0
11414,11414,BOSTON ST & ALICEANNA ST eb,,39.283811,-76.585658,,,,,0
11415,11415,FLEET ST & CHESTER ST FS wb,FLEET ST at CHESTER ST fs wb,39.284828,-76.587097,,,,,0
11418,11418,FLEET ST & WOLFE ST eb,,39.284626,-76.589417,,,,,0
11420,11420,PRESIDENT ST & FAWN ST nb,,39.285731,-76.603107,,,,,0
11422,11422,MILFORD MILL METRO STAT s/b,BALTIMORE METRO at MILFORD MILL STATION sb,39.36247,-76.72138,,,,,0
11425,11425,LOCH RAVEN BLVD & YAKONA FS sb,LOCH RAVEN BLVD at YAKONA RD fs sb,39.395769,-76.56322,,,,,0
11426,11426,FAIRMOUNT AVE & YORK RD FS sb,,39.409632,-76.608552,,,,,0
11427,11427,YORK RD & LAKE AVE sb,,39.366926,-76.609831,,,,,0
11446,11446,BEAVER DAM RD & BEAVER CT nb,,39.475843,-76.651111,,,,,0
11449,11449,S AVONDALE RD & N AVONDALE RD nb,,39.239797,-76.503212,,,,,0
11451,11451,NEW PITTSBURGH & MAIN ST FS nb,MAIN ST at NEW PITTSBURG AVE fs nb,39.23875,-76.509768,,,,,0
11453,11453,DUNMANWAY & YORKWAY EB,DUNMANWAY at YORKWAY eb,39.258436,-76.514761,,,,,0
11454,11454,DELVALE RD & 7100 DELVALE RD nb,DELVALE AVE at 7100 BLOCK nb,39.265378,-76.517097,,,,,0
11455,11455,DELVALE RD & DUNDALK H S nb,DELVALE AVE at DUNDALK H S nb,39.267694,-76.517258,,,,,0
11456,11456,DELVALE RD & DUNSHIRE WY OPP nb,DELVALE AVE at DUNSHIRE WAY opp nb,39.26975,-76.517584,,,,,0
11457,11457,HOLABIRD AVE & MERRITT BLVD FS,HOLABIRD AVE at MERRITT BLVD FS wb,39.270192,-76.503696,,,,,0
11458,11458,HOLABIRD AVE & HOLAVIEW RD FS wb,HOLABIRD AVE at HOLAVIEW RD fs wb,39.271422,-76.508585,,,,,0
11459,11459,HOLABIRD AVE & RANDOLPH  wb,HOLABIRD AVE at RANDOLPH AVE wb,39.27215,-76.512633,,,,,0
11460,11460,WISE & BURNHAM RD wb,WISE AVE at BURNHAM RD wb,39.258564,-76.468517,,,,,0
11461,11461,WISE & WATERVALE RD wb,WISE AVE at WATERVALE AVE wb,39.259283,-76.471012,,,,,0
11462,11462,HOLABIRD AVE & VESPER AVE wb,,39.272549,-76.515758,,,,,0
